ACSSF,2009m1,dc,000,0019,0000001,8112,296,95,296,1899,986,89,296,296,634,439,150,73,279,594,572,95,342,1637,238,346,236,1143,136,71,848,296,296,333,296,1007,221,1157,840,1325,3547,410,1558,621,1637,727,3609,296,747,448,913,296,827,3749,213,2751,193,469,71,247,277,116,472,960,184,2010,667,479,1987,348,984,1429,163,299,340,183,296,3248,161,772,159,122,221,1677,296,73,296,160,296,82,296,2561,927,1214,1040,284,721,854,1571,222,322,296,91,629,296,290,1232,584,420,436,296,213,6397,8112,1899,986,1143,1007,1157,840,3547,1558,1637,727,3609,747,913,3749,2751,469,960,2010,667,1987,984,1429,340,3248,1214,1040,721,854,1571,6644
ACSSF,2009m1,dc,000,0019,0000002,8112,296,95,296,1899,986,89,296,296,634,439,150,73,279,594,572,95,342,1637,238,346,236,1143,136,71,848,296,296,333,296,1007,221,1157,840,1325,3547,410,1558,621,1637,727,3609,296,747,448,913,296,827,3749,213,2751,193,469,71,247,277,116,472,960,184,2010,667,479,1987,348,984,1429,163,299,340,183,296,3248,161,772,159,122,221,1677,296,73,296,160,296,82,296,2561,927,1214,1040,284,721,854,1571,222,322,296,91,629,296,290,1232,584,420,436,296,213,6397,8112,1899,986,1143,1007,1157,840,3547,1558,1637,727,3609,747,913,3749,2751,469,960,2010,667,1987,984,1429,340,3248,1214,1040,721,854,1571,6644
ACSSF,2009m1,dc,000,0019,0000003,8112,296,95,296,1899,986,89,296,296,634,439,150,73,279,594,572,95,342,1637,238,346,236,1143,136,71,848,296,296,333,296,1007,221,1157,840,1325,3547,410,1558,621,1637,727,3609,296,747,448,913,296,827,3749,213,2751,193,469,71,247,277,116,472,960,184,2010,667,479,1987,348,984,1429,163,299,340,183,296,3248,161,772,159,122,221,1677,296,73,296,160,296,82,296,2561,927,1214,1040,284,721,854,1571,222,322,296,91,629,296,290,1232,584,420,436,296,213,6397,8112,1899,986,1143,1007,1157,840,3547,1558,1637,727,3609,747,913,3749,2751,469,960,2010,667,1987,984,1429,340,3248,1214,1040,721,854,1571,6644
ACSSF,2009m1,dc,000,0019,0000004,8112,296,95,296,1899,986,89,296,296,634,439,150,73,279,594,572,95,342,1637,238,346,236,1143,136,71,848,296,296,333,296,1007,221,1157,840,1325,3547,410,1558,621,1637,727,3609,296,747,448,913,296,827,3749,213,2751,193,469,71,247,277,116,472,960,184,2010,667,479,1987,348,984,1429,163,299,340,183,296,3248,161,772,159,122,221,1677,296,73,296,160,296,82,296,2561,927,1214,1040,284,721,854,1571,222,322,296,91,629,296,290,1232,584,420,436,296,213,6397,8112,1899,986,1143,1007,1157,840,3547,1558,1637,727,3609,747,913,3749,2751,469,960,2010,667,1987,984,1429,340,3248,1214,1040,721,854,1571,6644
ACSSF,2009m1,dc,000,0019,0000005,8112,296,95,296,1899,986,89,296,296,634,439,150,73,279,594,572,95,342,1637,238,346,236,1143,136,71,848,296,296,333,296,1007,221,1157,840,1325,3547,410,1558,621,1637,727,3609,296,747,448,913,296,827,3749,213,2751,193,469,71,247,277,116,472,960,184,2010,667,479,1987,348,984,1429,163,299,340,183,296,3248,161,772,159,122,221,1677,296,73,296,160,296,82,296,2561,927,1214,1040,284,721,854,1571,222,322,296,91,629,296,290,1232,584,420,436,296,213,6397,8112,1899,986,1143,1007,1157,840,3547,1558,1637,727,3609,747,913,3749,2751,469,960,2010,667,1987,984,1429,340,3248,1214,1040,721,854,1571,6644
ACSSF,2009m1,dc,000,0019,0000006,8112,296,95,296,1899,986,89,296,296,634,439,150,73,279,594,572,95,342,1637,238,346,236,1143,136,71,848,296,296,333,296,1007,221,1157,840,1325,3547,410,1558,621,1637,727,3609,296,747,448,913,296,827,3749,213,2751,193,469,71,247,277,116,472,960,184,2010,667,479,1987,348,984,1429,163,299,340,183,296,3248,161,772,159,122,221,1677,296,73,296,160,296,82,296,2561,927,1214,1040,284,721,854,1571,222,322,296,91,629,296,290,1232,584,420,436,296,213,6397,8112,1899,986,1143,1007,1157,840,3547,1558,1637,727,3609,747,913,3749,2751,469,960,2010,667,1987,984,1429,340,3248,1214,1040,721,854,1571,6644
ACSSF,2009m1,dc,000,0019,0000007,8112,296,95,296,1899,986,89,296,296,634,439,150,73,279,594,572,95,342,1637,238,346,236,1143,136,71,848,296,296,333,296,1007,221,1157,840,1325,3547,410,1558,621,1637,727,3609,296,747,448,913,296,827,3749,213,2751,193,469,71,247,277,116,472,960,184,2010,667,479,1987,348,984,1429,163,299,340,183,296,3248,161,772,159,122,221,1677,296,73,296,160,296,82,296,2561,927,1214,1040,284,721,854,1571,222,322,296,91,629,296,290,1232,584,420,436,296,213,6397,8112,1899,986,1143,1007,1157,840,3547,1558,1637,727,3609,747,913,3749,2751,469,960,2010,667,1987,984,1429,340,3248,1214,1040,721,854,1571,6644
ACSSF,2009m1,dc,000,0019,0000008,8112,296,95,296,1899,986,89,296,296,634,439,150,73,279,594,572,95,342,1637,238,346,236,1143,136,71,848,296,296,333,296,1007,221,1157,840,1325,3547,410,1558,621,1637,727,3609,296,747,448,913,296,827,3749,213,2751,193,469,71,247,277,116,472,960,184,2010,667,479,1987,348,984,1429,163,299,340,183,296,3248,161,772,159,122,221,1677,296,73,296,160,296,82,296,2561,927,1214,1040,284,721,854,1571,222,322,296,91,629,296,290,1232,584,420,436,296,213,6397,8112,1899,986,1143,1007,1157,840,3547,1558,1637,727,3609,747,913,3749,2751,469,960,2010,667,1987,984,1429,340,3248,1214,1040,721,854,1571,6644
ACSSF,2009m1,dc,000,0019,0000009,8112,296,95,296,1899,986,89,296,296,634,439,150,73,279,594,572,95,342,1637,238,346,236,1143,136,71,848,296,296,333,296,1007,221,1157,840,1325,3547,410,1558,621,1637,727,3609,296,747,448,913,296,827,3749,213,2751,193,469,71,247,277,116,472,960,184,2010,667,479,1987,348,984,1429,163,299,340,183,296,3248,161,772,159,122,221,1677,296,73,296,160,296,82,296,2561,927,1214,1040,284,721,854,1571,222,322,296,91,629,296,290,1232,584,420,436,296,213,6397,8112,1899,986,1143,1007,1157,840,3547,1558,1637,727,3609,747,913,3749,2751,469,960,2010,667,1987,984,1429,340,3248,1214,1040,721,854,1571,6644
ACSSF,2009m1,dc,000,0019,0000010,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8028,1285,534,375,678,378,481,2827,1177,1168,289,2539,530,556,2855,1849,301,498,1273,518,1480,849,918,281,410,657,681,406,629,303,4869
